Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28133333,MALARIA_EST_MORTALITY,COUNTRY,USA,YEAR,2020,No malaria,,,,,2022-03-03T12:34:13Z,2020,01-01-20,31-12-20
28133334,MALARIA_EST_MORTALITY,COUNTRY,VCT,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133335,MALARIA_EST_MORTALITY,COUNTRY,BHR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133336,MALARIA_EST_MORTALITY,COUNTRY,JOR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133337,MALARIA_EST_MORTALITY,COUNTRY,KWT,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133338,MALARIA_EST_MORTALITY,COUNTRY,LBN,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133339,MALARIA_EST_MORTALITY,COUNTRY,LBY,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133340,MALARIA_EST_MORTALITY,COUNTRY,QAT,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133341,MALARIA_EST_MORTALITY,COUNTRY,TUN,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133342,MALARIA_EST_MORTALITY,COUNTRY,ALB,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133343,MALARIA_EST_MORTALITY,COUNTRY,AND,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133344,MALARIA_EST_MORTALITY,COUNTRY,AUT,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133345,MALARIA_EST_MORTALITY,COUNTRY,BEL,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133346,MALARIA_EST_MORTALITY,COUNTRY,BGR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133347,MALARIA_EST_MORTALITY,COUNTRY,BIH,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133348,MALARIA_EST_MORTALITY,COUNTRY,BLR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133349,MALARIA_EST_MORTALITY,COUNTRY,CHE,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133350,MALARIA_EST_MORTALITY,COUNTRY,CYP,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133351,MALARIA_EST_MORTALITY,COUNTRY,CZE,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133352,MALARIA_EST_MORTALITY,COUNTRY,DEU,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133353,MALARIA_EST_MORTALITY,COUNTRY,DNK,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133354,MALARIA_EST_MORTALITY,COUNTRY,ESP,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133355,MALARIA_EST_MORTALITY,COUNTRY,EST,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133356,MALARIA_EST_MORTALITY,COUNTRY,FIN,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133357,MALARIA_EST_MORTALITY,COUNTRY,FRA,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133358,MALARIA_EST_MORTALITY,COUNTRY,GBR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133359,MALARIA_EST_MORTALITY,COUNTRY,GRC,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133360,MALARIA_EST_MORTALITY,COUNTRY,HRV,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133361,MALARIA_EST_MORTALITY,COUNTRY,HUN,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133362,MALARIA_EST_MORTALITY,COUNTRY,IRL,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133363,MALARIA_EST_MORTALITY,COUNTRY,ISL,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133364,MALARIA_EST_MORTALITY,COUNTRY,ISR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133365,MALARIA_EST_MORTALITY,COUNTRY,ITA,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133366,MALARIA_EST_MORTALITY,COUNTRY,LTU,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133367,MALARIA_EST_MORTALITY,COUNTRY,LUX,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133368,MALARIA_EST_MORTALITY,COUNTRY,LVA,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133369,MALARIA_EST_MORTALITY,COUNTRY,MCO,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133370,MALARIA_EST_MORTALITY,COUNTRY,MDA,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133371,MALARIA_EST_MORTALITY,COUNTRY,MKD,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133372,MALARIA_EST_MORTALITY,COUNTRY,MLT,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133373,MALARIA_EST_MORTALITY,COUNTRY,MNE,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133374,MALARIA_EST_MORTALITY,COUNTRY,NLD,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133375,MALARIA_EST_MORTALITY,COUNTRY,NOR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133376,MALARIA_EST_MORTALITY,COUNTRY,POL,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133377,MALARIA_EST_MORTALITY,COUNTRY,PRT,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133378,MALARIA_EST_MORTALITY,COUNTRY,ROU,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133379,MALARIA_EST_MORTALITY,COUNTRY,RUS,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133380,MALARIA_EST_MORTALITY,COUNTRY,SMR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133381,MALARIA_EST_MORTALITY,COUNTRY,SRB,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133382,MALARIA_EST_MORTALITY,COUNTRY,SVK,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133383,MALARIA_EST_MORTALITY,COUNTRY,SVN,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133384,MALARIA_EST_MORTALITY,COUNTRY,SWE,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133385,MALARIA_EST_MORTALITY,COUNTRY,UKR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133386,MALARIA_EST_MORTALITY,COUNTRY,MDV,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133387,MALARIA_EST_MORTALITY,COUNTRY,AUS,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133388,MALARIA_EST_MORTALITY,COUNTRY,BRN,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133389,MALARIA_EST_MORTALITY,COUNTRY,COK,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133390,MALARIA_EST_MORTALITY,COUNTRY,FJI,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133391,MALARIA_EST_MORTALITY,COUNTRY,FSM,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133392,MALARIA_EST_MORTALITY,COUNTRY,JPN,YEAR,2020,No malaria,,,,,2022-03-03T12:34:14Z,2020,01-01-20,31-12-20
28133393,MALARIA_EST_MORTALITY,COUNTRY,KIR,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133394,MALARIA_EST_MORTALITY,COUNTRY,MHL,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133395,MALARIA_EST_MORTALITY,COUNTRY,MNG,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133396,MALARIA_EST_MORTALITY,COUNTRY,NIU,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133397,MALARIA_EST_MORTALITY,COUNTRY,NRU,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133398,MALARIA_EST_MORTALITY,COUNTRY,NZL,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133399,MALARIA_EST_MORTALITY,COUNTRY,PLW,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133400,MALARIA_EST_MORTALITY,COUNTRY,SGP,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133401,MALARIA_EST_MORTALITY,COUNTRY,TON,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133402,MALARIA_EST_MORTALITY,COUNTRY,TUV,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133403,MALARIA_EST_MORTALITY,COUNTRY,WSM,YEAR,2020,No malaria,,,,,2022-03-03T12:34:15Z,2020,01-01-20,31-12-20
28133404,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2020,No malaria,,,,Certified malaria free 2019,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133405,MALARIA_EST_MORTALITY,COUNTRY,ARG,YEAR,2020,No malaria,,,,Certified malaria free 2019,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133406,MALARIA_EST_MORTALITY,COUNTRY,PRY,YEAR,2020,No malaria,,,,Certified malaria free 2018,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133407,MALARIA_EST_MORTALITY,COUNTRY,SLV,YEAR,2020,No malaria,,,,Certified malaria free 2021,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133408,MALARIA_EST_MORTALITY,COUNTRY,ARE,YEAR,2020,No malaria,,,,Certified malaria free 2007,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133409,MALARIA_EST_MORTALITY,COUNTRY,EGY,YEAR,2020,No malaria,,,,Eliminated malaria 2000,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133410,MALARIA_EST_MORTALITY,COUNTRY,IRN,YEAR,2020,No malaria,,,,Eliminated malaria 2020,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133411,MALARIA_EST_MORTALITY,COUNTRY,IRQ,YEAR,2020,No malaria,,,,Eliminated malaria 2011,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133412,MALARIA_EST_MORTALITY,COUNTRY,MAR,YEAR,2020,No malaria,,,,Certified malaria free 2010,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133413,MALARIA_EST_MORTALITY,COUNTRY,OMN,YEAR,2020,No malaria,,,,Eliminated malaria 2013,2022-03-03T12:35:03Z,2020,01-01-20,31-12-20
28133414,MALARIA_EST_MORTALITY,COUNTRY,SYR,YEAR,2020,No malaria,,,,Eliminated malaria 2007,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133415,MALARIA_EST_MORTALITY,COUNTRY,ARM,YEAR,2020,No malaria,,,,Certified malaria free 2011,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133416,MALARIA_EST_MORTALITY,COUNTRY,AZE,YEAR,2020,No malaria,,,,Eliminated malaria 2015,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133417,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2020,No malaria,,,,Eliminated malaria 2012,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133418,MALARIA_EST_MORTALITY,COUNTRY,KAZ,YEAR,2020,No malaria,,,,Eliminated malaria 2004,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133419,MALARIA_EST_MORTALITY,COUNTRY,KGZ,YEAR,2020,No malaria,,,,Certified malaria free 2016,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133420,MALARIA_EST_MORTALITY,COUNTRY,TJK,YEAR,2020,No malaria,,,,Eliminated malaria 2017,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133421,MALARIA_EST_MORTALITY,COUNTRY,TKM,YEAR,2020,No malaria,,,,Certified malaria free 2010,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133422,MALARIA_EST_MORTALITY,COUNTRY,TUR,YEAR,2020,No malaria,,,,Eliminated malaria 2012,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133423,MALARIA_EST_MORTALITY,COUNTRY,UZB,YEAR,2020,No malaria,,,,Certified malaria free 2018,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133424,MALARIA_EST_MORTALITY,COUNTRY,LKA,YEAR,2020,No malaria,,,,Certified malaria free 2016,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133425,MALARIA_EST_MORTALITY,COUNTRY,CHN,YEAR,2020,No malaria,,,,Certified malaria free 2021,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28133426,MALARIA_EST_MORTALITY,COUNTRY,MYS,YEAR,2020,No malaria,,,,Eliminated malaria 2020,2022-03-03T12:35:04Z,2020,01-01-20,31-12-20
28108034,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2000,6.0 [1.3-12.7],6.0247,1.33605,12.65499,,2022-02-09T16:32:21Z,2000,01-01-00,31-12-00
28108035,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2001,5.8 [1.3-12.1],5.7941,1.25489,12.14073,,2022-02-09T16:32:21Z,2001,01-01-01,31-12-01
28108036,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2002,6.5 [1.3-12.7],6.50368,1.29715,12.70313,,2022-02-09T16:32:21Z,2002,01-01-02,31-12-02
28108037,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2003,4.4 [1.2-8.4],4.37178,1.15595,8.40937,,2022-02-09T16:32:21Z,2003,01-01-03,31-12-03
28108038,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2004,1.8 [0.6-3.5],1.83635,0.6296,3.53628,,2022-02-09T16:32:21Z,2004,01-01-04,31-12-04
28108039,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2005,1.3 [0.4-2.6],1.30976,0.4349,2.64987,,2022-02-09T16:32:21Z,2005,01-01-05,31-12-05
28108040,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2006,1.1 [0.3-2.3],1.08958,0.31411,2.29204,,2022-02-09T16:32:21Z,2006,01-01-06,31-12-06
28108041,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2007,1.1 [0.3-2.4],1.12976,0.34467,2.38399,,2022-02-09T16:32:21Z,2007,01-01-07,31-12-07
28108042,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2008,0.9 [0.3-1.9],0.92659,0.28547,1.93742,,2022-02-09T16:32:21Z,2008,01-01-08,31-12-08
28108043,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2009,0.6 [0.2-1.3],0.63508,0.19646,1.30671,,2022-02-09T16:32:21Z,2009,01-01-09,31-12-09
28108044,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2010,0.7 [0.2-1.4],0.73345,0.21337,1.44467,,2022-02-09T16:32:21Z,2010,01-01-10,31-12-10
28108045,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2011,0.8 [0.2-1.6],0.82706,0.24123,1.63269,,2022-02-09T16:32:21Z,2011,01-01-11,31-12-11
28108046,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2012,0.4 [0.1-0.8],0.38302,0.1249,0.79102,,2022-02-09T16:32:21Z,2012,01-01-12,31-12-12
28108047,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2013,0.5 [0.2-1.0],0.51862,0.16483,1.03724,,2022-02-09T16:32:21Z,2013,01-01-13,31-12-13
28108048,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2014,0.6 [0.2-1.1],0.59092,0.20604,1.0692,,2022-02-09T16:32:21Z,2014,01-01-14,31-12-14
28108049,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2015,0.7 [0.2-1.2],0.65595,0.2375,1.1989,,2022-02-09T16:32:21Z,2015,01-01-15,31-12-15
28108050,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2016,1.3 [0.5-2.3],1.28696,0.45465,2.27693,,2022-02-09T16:32:21Z,2016,01-01-16,31-12-16
28108051,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2017,1.4 [0.5-2.3],1.35109,0.52176,2.34841,,2022-02-09T16:32:21Z,2017,01-01-17,31-12-17
28108052,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2018,1.0 [0.4-1.8],1.01911,0.36995,1.75203,,2022-02-09T16:32:21Z,2018,01-01-18,31-12-18
28108053,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2019,0.6 [0.2-1.0],0.57975,0.22167,1.0265,,2022-02-09T16:32:21Z,2019,01-01-19,31-12-19
28108054,MALARIA_EST_MORTALITY,COUNTRY,AFG,YEAR,2020,0.4 [0.1-0.6],0.36659,0.13664,0.64328,,2022-02-09T16:32:21Z,2020,01-01-20,31-12-20
28108055,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2000,0.1 [0.1-0.1],0.10968,0.10968,0.10968,,2022-02-09T16:32:21Z,2000,01-01-00,31-12-00
28108056,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2001,0.1 [0.1-0.1],0.05413,0.05413,0.05413,,2022-02-09T16:32:21Z,2001,01-01-01,31-12-01
28108057,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2002,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2002,01-01-02,31-12-02
28108058,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2003,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2003,01-01-03,31-12-03
28108059,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2004,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2004,01-01-04,31-12-04
28108060,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2005,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2005,01-01-05,31-12-05
28108061,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2006,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2006,01-01-06,31-12-06
28108062,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2007,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2007,01-01-07,31-12-07
28108063,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2008,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2008,01-01-08,31-12-08
28108064,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2009,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2009,01-01-09,31-12-09
28108065,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2010,0.0 [0.0-0.0],0.04732,0.04732,0.04732,,2022-02-09T16:32:21Z,2010,01-01-10,31-12-10
28108066,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2011,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2011,01-01-11,31-12-11
28108067,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2012,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2012,01-01-12,31-12-12
28108068,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2013,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2013,01-01-13,31-12-13
28108069,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2014,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2014,01-01-14,31-12-14
28108070,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2015,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2015,01-01-15,31-12-15
28108071,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2016,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2016,01-01-16,31-12-16
28108072,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2017,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2017,01-01-17,31-12-17
28108073,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2018,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2018,01-01-18,31-12-18
28108074,MALARIA_EST_MORTALITY,COUNTRY,DZA,YEAR,2019,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2019,01-01-19,31-12-19
28108075,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2000,144.3 [129.5-161.8],144.31419,129.49303,161.84357,,2022-02-09T16:32:21Z,2000,01-01-00,31-12-00
28108076,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2001,144.4 [129.3-163.0],144.44917,129.26513,162.96133,,2022-02-09T16:32:21Z,2001,01-01-01,31-12-01
28108077,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2002,131.0 [117.1-148.3],131.00892,117.08708,148.29845,,2022-02-09T16:32:21Z,2002,01-01-02,31-12-02
28108078,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2003,125.2 [111.1-142.0],125.23262,111.10008,141.96966,,2022-02-09T16:32:21Z,2003,01-01-03,31-12-03
28108079,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2004,118.2 [104.2-134.9],118.18337,104.17345,134.86413,,2022-02-09T16:32:21Z,2004,01-01-04,31-12-04
28108080,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2005,111.7 [97.3-128.7],111.70856,97.32086,128.71532,,2022-02-09T16:32:21Z,2005,01-01-05,31-12-05
28108081,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2006,101.9 [87.4-119.2],101.86152,87.39954,119.19175,,2022-02-09T16:32:21Z,2006,01-01-06,31-12-06
28108082,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2007,87.2 [73.6-103.7],87.236,73.57922,103.71993,,2022-02-09T16:32:21Z,2007,01-01-07,31-12-07
28108083,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2008,70.4 [58.6-85.3],70.42891,58.61997,85.28466,,2022-02-09T16:32:21Z,2008,01-01-08,31-12-08
28108084,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2009,59.3 [48.5-72.8],59.26018,48.52477,72.80714,,2022-02-09T16:32:21Z,2009,01-01-09,31-12-09
28108085,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2010,53.1 [42.6-66.6],53.08216,42.64384,66.56035,,2022-02-09T16:32:21Z,2010,01-01-10,31-12-10
28108086,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2011,48.9 [38.5-62.7],48.85086,38.45477,62.6779,,2022-02-09T16:32:21Z,2011,01-01-11,31-12-11
28108087,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2012,45.6 [35.3-59.8],45.64694,35.29543,59.84166,,2022-02-09T16:32:21Z,2012,01-01-12,31-12-12
28108088,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2013,44.5 [33.6-60.0],44.5345,33.59114,59.99819,,2022-02-09T16:32:21Z,2013,01-01-13,31-12-13
28108089,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2014,44.7 [33.0-61.7],44.67412,32.98948,61.72209,,2022-02-09T16:32:21Z,2014,01-01-14,31-12-14
28108090,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2015,45.0 [32.6-63.8],45.01086,32.59531,63.7633,,2022-02-09T16:32:21Z,2015,01-01-15,31-12-15
28108091,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2016,46.6 [32.7-67.5],46.56326,32.72577,67.5013,,2022-02-09T16:32:21Z,2016,01-01-16,31-12-16
28108092,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2017,46.8 [32.5-69.0],46.75557,32.4616,69.03179,,2022-02-09T16:32:21Z,2017,01-01-17,31-12-17
28108093,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2018,43.8 [30.5-64.9],43.78154,30.48698,64.93075,,2022-02-09T16:32:21Z,2018,01-01-18,31-12-18
28108094,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2019,42.8 [29.7-64.4],42.80243,29.67765,64.37017,,2022-02-09T16:32:21Z,2019,01-01-19,31-12-19
28108095,MALARIA_EST_MORTALITY,COUNTRY,AGO,YEAR,2020,48.6 [30.4-87.5],48.64866,30.408,87.52446,,2022-02-09T16:32:21Z,2020,01-01-20,31-12-20
28108096,MALARIA_EST_MORTALITY,COUNTRY,ARG,YEAR,2000,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2000,01-01-00,31-12-00
28108097,MALARIA_EST_MORTALITY,COUNTRY,ARG,YEAR,2001,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2001,01-01-01,31-12-01
28108098,MALARIA_EST_MORTALITY,COUNTRY,ARG,YEAR,2002,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:21Z,2002,01-01-02,31-12-02
28108099,MALARIA_EST_MORTALITY,COUNTRY,ARG,YEAR,2003,0.5 [0.5-0.5],0.5251,0.5251,0.5251,,2022-02-09T16:32:22Z,2003,01-01-03,31-12-03
